,county_name,zip,lat,lng,city,state_name,avg_risk_score_all,MercatorX,MercatorY
25846,Hill,76650,31.98994,-96.86678,Irene,Texas,1.5,-10783160.624384057,3761990.1682468476
25847,Ellis,76651,32.18313,-96.87158,Italy,Texas,1.39,-10783694.957939863,3787373.363674674
25848,Bosque,76652,32.11331,-97.57648,Kopperl,Texas,1.62,-10862164.067000045,3778193.53287994
25849,Limestone,76653,31.29963,-96.60536,Kosse,Texas,1.75,-10754059.48310088,3671723.245034381
25850,McLennan,76654,31.72708,-97.01346,Leroy,Texas,1.62,-10799488.967293615,3727538.7116531557
25851,McLennan,76655,31.39295,-97.1728,Lorena,Texas,1.24,-10817226.614956614,3683887.0209373184
25852,Falls,76656,31.18555,-97.06161,Lott,Texas,1.37,-10804849.00077531,3656869.8605577694
25853,McLennan,76657,31.43851,-97.39971,McGregor,Texas,1.29,-10842486.120612515,3689829.9202966164
25854,Hill,76660,31.93015,-96.89331,Malone,Texas,1.63,-10786113.930474801,3754145.2175439172
25855,Falls,76661,31.30785,-96.84584,Marlin,Texas,1.3,-10780829.594246844,3672794.1948603657
25856,Limestone,76664,31.56202,-96.79552,Mart,Texas,1.54,-10775227.997470127,3705955.2619273835
25857,Bosque,76665,31.91784,-97.72049,Meridian,Texas,1.53,-10878195.186869182,3752530.6756413984
25858,Hill,76666,32.04653,-96.89178,Mertens,Texas,1.37,-10785943.611653887,3769419.9636106547
25859,Limestone,76667,31.65668,-96.46511,Mexia,Texas,1.58,-10738446.924517121,3718328.4332246752
25860,Ellis,76670,32.12887,-96.98836,Milford,Texas,1.49,-10796694.848074703,3780238.7301597344
25861,Bosque,76671,31.99351,-97.52768,Morgan,Texas,1.21,-10856731.675849332,3762458.743939859
25862,Hill,76673,31.75371,-96.89105,Mount Calm,Texas,1.41,-10785862.34842561,3731024.479724573
25863,Hill,76676,31.87169,-96.95847,Penelope,Texas,1.34,-10793367.508494891,3746479.7051699436
25864,Limestone,76678,31.65009,-96.75087,Prairie Hill,Texas,1.64,-10770257.582206208,3717466.6352918013
25865,Navarro,76679,31.94557,-96.59358,Purdon,Texas,1.47,-10752748.139499335,3756167.962547058
25866,Falls,76680,31.18798,-96.80383,Reagan,Texas,2.35,-10776153.06243862,3657186.0633093272
25867,Navarro,76681,31.91071,-96.44006,Richland,Texas,1.6,-10735658.37127275,3751595.625493723
25868,Falls,76682,31.45235,-96.90825,Riesel,Texas,1.38,-10787777.043667253,3691635.7979020956
25869,Falls,76685,31.34973,-97.0101,Satin,Texas,1.63,-10799114.933804547,3678252.018729652
25870,Limestone,76686,31.74178,-96.54464,Tehuacana,Texas,1.43,-10747300.163619911,3729462.763123166
25871,Limestone,76687,31.36914,-96.48691,Thornton,Texas,1.49,-10740873.689416416,3680782.3643297935
25872,Bosque,76689,31.66624,-97.50471,Valley Mills,Texas,1.64,-10854174.66714581,3719578.737355055
25873,Bosque,76690,32.1031,-97.79219,Walnut Springs,Texas,1.66,-10886176.79435906,3776851.7258788347
25874,McLennan,76691,31.77564,-97.09721,West,Texas,1.28,-10808811.97464755,3733895.7881728625
25875,Hill,76692,31.95902,-97.33382,Whitney,Texas,1.35,-10835151.279364148,3757932.5665970123
25876,Freestone,76693,31.80977,-96.43843,Wortham,Texas,1.51,-10735476.920502758,3738365.8047710527
25877,McLennan,76701,31.55201,-97.13852,Waco,Texas,1.82,-10813410.58281222,3704647.572445481
25878,McLennan,76704,31.57558,-97.12417,Waco,Texas,3.53,-10811813.148119338,3707726.941260898
25879,McLennan,76705,31.62448,-97.08814,Waco,Texas,1.51,-10807802.306866055,3714118.1036455985
25880,McLennan,76706,31.465,-97.09131,Waco,Texas,1.64,-10808155.18965187,3693286.6347508957
25881,McLennan,76707,31.55365,-97.15829,Waco,Texas,1.31,-10815611.369145203,3704861.809663057
25882,McLennan,76708,31.62749,-97.21186,Waco,Texas,1.31,-10821574.754267,3714511.6161702527
25883,McLennan,76710,31.5387,-97.19554,Waco,Texas,1.17,-10819758.020177253,3702908.993801704
25884,McLennan,76711,31.51422,-97.15374,Waco,Texas,1.25,-10815104.865462095,3699712.0145861628
25885,McLennan,76712,31.52411,-97.25514,Woodway,Texas,1.26,-10826392.661828533,3701003.5037627574
25886,McLennan,76798,31.54606,-97.12085,Waco,Texas,2.78,-10811443.567409905,3703870.340979642
25887,Brown,76801,31.75471,-99.05462,Brownwood,Texas,1.77,-11026709.859121213,3731155.3955377247
25888,Brown,76802,31.7194,-98.8949,Early,Texas,1.38,-11008929.91005171,3726533.614309382
25889,Mason,76820,30.79295,-99.04508,Art,Texas,1.86,-11025647.871179044,3605888.851880273
25890,Runnels,76821,31.73862,-99.94963,Ballinger,Texas,1.3,-11126341.9165761,3729049.131739637
25891,Brown,76823,31.68718,-99.16205,Bangs,Texas,1.53,-11038668.912017133,3722317.8239334715
25892,San Saba,76824,30.9411,-98.46339,Bend,Texas,2.24,-10960894.436579505,3625102.2172830207
25893,McCulloch,76825,31.09493,-99.39329,Brady,Texas,1.41,-11064410.431068169,3645083.757351815
25894,Brown,76827,31.52589,-99.13031,Brookesmith,Texas,1.99,-11035135.631379355,3701235.9602161343
25895,Llano,76831,30.74599,-98.95543,Castell,Texas,2.03,-11015668.078829428,3599804.8608431183
25896,San Saba,76832,30.97485,-98.74384,Cherokee,Texas,1.82,-10992113.98777248,3629483.36768309
25897,McCulloch,76836,31.42409,-99.59196,Doole,Texas,1.71,-11086526.27430407,3687948.6464930973
25898,Concho,76837,31.21098,-99.88176,Eden,Texas,1.48,-11118786.66273596,3660179.3310487703
25899,Schleicher,76841,30.86695,-100.14226,Fort McKavett,Texas,1.6,-11147785.390087608,3615482.0961801703
25900,Mason,76842,30.91888,-99.1023,Fredonia,Texas,1.72,-11032017.572442235,3622218.642230287
25901,Mills,76844,31.44387,-98.49348,Goldthwaite,Texas,1.45,-10964244.040057477,3690529.274773785
25902,Menard,76848,30.83928,-99.5637,Hext,Texas,1.55,-11083380.385494253,3611894.1349379793
25903,Kimble,76849,30.45849,-99.83805,Junction,Texas,1.89,-11113920.887793386,3562621.651845012
25904,McCulloch,76852,31.35558,-99.44335,Lohn,Texas,1.62,-11069983.08477728,3679014.587216527
25905,Lampasas,76853,31.24774,-98.39047,Lometa,Texas,1.57,-10952777.01931086,3664964.8658912275
25906,Kimble,76854,30.57125,-99.53945,London,Texas,1.7,-11080680.887842515,3577192.083598811
25907,Mason,76856,30.70296,-99.26668,Mason,Texas,2.0,-11050316.270338833,3594232.632084662
25908,Brown,76857,31.93361,-98.93313,May,Texas,2.73,-11013185.654184738,3754599.0594636574
25909,Concho,76858,31.20758,-99.62002,Melvin,Texas,1.59,-11089649.89921573,3659736.8021509517
25910,Menard,76859,30.87106,-99.83123,Menard,Texas,2.39,-11113161.688866176,3616015.1270629186
25911,Tom Green,76861,31.59216,-100.19637,Miles,Texas,1.56,-11153808.887734432,3709893.548379133
25912,Concho,76862,31.4138,-99.70944,Millersview,Texas,1.48,-11099604.088082464,3686606.3609852414
25913,Mills,76864,31.54561,-98.73637,Mullin,Texas,1.62,-10991282.431176253,3703811.560783527
25914,Runnels,76865,31.84944,-100.13663,Norton,Texas,1.47,-11147158.661354441,3743563.4729072438
25915,Concho,76866,31.45181,-99.92922,Paint Rock,Texas,1.7,-11124069.88576901,3691565.3323584003
25916,San Saba,76869,30.90951,-98.97464,Pontotoc,Texas,1.69,-11017806.526247565,3621002.86200318
25917,Mills,76870,31.60386,-98.53151,Priddy,Texas,1.27,-10968477.520292342,3711422.6889591035
25918,San Saba,76871,31.27333,-98.995,Richland Springs,Texas,1.74,-11020072.991080118,3668297.3541074856
25919,McCulloch,76872,31.3357,-99.1603,Rochelle,Texas,1.76,-11038474.102908246,3676423.3511521253
25920,Kimble,76874,30.47693,-100.12271,Roosevelt,Texas,2.52,-11145609.0940426,3565003.2454979084
25921,Runnels,76875,31.59928,-100.00749,Rowena,Texas,1.37,-11132782.8623134,3710824.079425093
25922,San Saba,76877,31.15807,-98.75361,San Saba,Texas,1.77,-10993201.57919753,3653294.6015350656
25923,Runnels,76882,31.80059,-99.71448,Talpa,Texas,2.1,-11100165.138316061,3737163.3350628833
25924,Llano,76885,30.87304,-98.85742,Valley Spring,Texas,1.72,-11004757.65553678,3616271.923821514
25925,McCulloch,76887,31.02696,-99.15806,Voca,Texas,1.73,-11038224.74724887,3636250.9077659077
25926,Coleman,76888,31.60919,-99.63742,Voss,Texas,2.4,-11091586.858355533,3712119.3611422265
25927,Brown,76890,31.69229,-98.7649,Zephyr,Texas,1.5,-10994458.376248585,3722986.3385608573
25928,Tom Green,76901,31.52352,-100.63993,San Angelo,Texas,1.31,-11203185.761070697,3700926.454567478
25929,Tom Green,76903,31.48168,-100.43787,San Angelo,Texas,1.51,-11180692.54476101,3695463.731371953
25930,Tom Green,76904,31.28844,-100.41695,San Angelo,Texas,1.64,-11178363.741013613,3670265.4963124613
25931,Tom Green,76905,31.49987,-100.31583,San Angelo,Texas,1.36,-11167107.114104597,3697838.3577338466
25932,Tom Green,76908,31.43226,-100.40314,Goodfellow Afb,Texas,1.0,-11176826.418845758,3689014.492168196
25933,Irion,76930,31.11075,-101.11975,Barnhart,Texas,1.99,-11256599.079143126,3647140.5069889333
25934,Reagan,76932,31.19124,-101.54984,Big Lake,Texas,1.35,-11304476.478938404,3657610.2822208405
25935,Coke,76933,31.87618,-100.28544,Bronte,Texas,1.67,-11163724.114779389,3747068.279655076
25936,Tom Green,76934,31.61491,-100.67661,Carlsbad,Texas,1.6,-11207268.959992994,3712867.053709571
25937,Schleicher,76935,31.07744,-100.42261,Christoval,Texas,1.97,-11178993.809331503,3642810.2905217763
25938,Schleicher,76936,30.88811,-100.64723,Eldorado,Texas,1.52,-11203998.393353486,3618226.606384341
25939,Tom Green,76937,31.39109,-100.15025,Eola,Texas,1.49,-11148674.832819046,3683644.4616727782
25940,Tom Green,76939,31.26855,-100.59028,Knickerbocker,Texas,2.29,-11197658.74835281,3667674.804282547
25941,Tom Green,76940,31.43681,-100.12694,Mereta,Texas,1.35,-11146079.975488655,3689608.1184624555
25942,Irion,76941,31.24731,-100.89845,Mertzon,Texas,1.78,-11231964.075830573,3664908.876346531
25943,Crockett,76943,30.48057,-101.32623,Ozona,Texas,1.97,-11279584.32760212,3565473.418153547
25944,Coke,76945,31.87297,-100.60292,Robert Lee,Texas,1.48,-11199065.826716436,3746647.4918555645
25945,Sutton,76950,30.43439,-100.56564,Sonora,Texas,2.13,-11194915.836099664,3559509.7278103665
25946,Sterling,76951,31.81255,-101.04709,Sterling City,Texas,1.94,-11248510.604942085,3738729.9749436323
25947,Coke,76953,31.72871,-100.32078,Tennyson,Texas,1.44,-11167658.145584023,3727752.0438093343
25948,Tom Green,76955,31.29919,-100.1389,Vancourt,Texas,1.8,-11147411.356598543,3671665.921887188
25949,Tom Green,76957,31.37232,-100.30514,Wall,Texas,1.03,-11165917.108748017,3681196.9684474454
25950,Tom Green,76958,31.64467,-100.75515,Water Valley,Texas,1.6,-11216011.992799897,3716757.88824493
25951,Harris,77002,29.75635,-95.36538,Houston,Texas,2.06,-10616025.540907035,3472269.1976862554
25952,Harris,77003,29.74961,-95.34521,Houston,Texas,1.55,-10613780.226777734,3471404.976655876
25953,Harris,77004,29.72477,-95.36498,Houston,Texas,2.07,-10615981.01311072,3468220.426172432
25954,Harris,77005,29.71824,-95.42413,Houston,Texas,2.58,-10622565.56099114,3467383.394622541
25955,Harris,77006,29.74086,-95.39126,Houston,Texas,1.57,-10618906.489328766,3470283.1146626025
25956,Harris,77007,29.77152,-95.40919,Houston,Texas,1.36,-10620902.447798688,3474214.5487753935
25957,Harris,77008,29.79856,-95.41766,Houston,Texas,1.75,-10621845.323885707,3477682.800623878
25958,Harris,77009,29.79499,-95.36758,Houston,Texas,2.08,-10616270.443786781,3477224.8453424214
25959,Harris,77010,29.75368,-95.35987,Houston,Texas,1.56,-10615412.170512766,3471926.836113744
25960,Harris,77011,29.743,-95.30785,Houston,Texas,2.64,-10609621.330601698,3470557.481009264
25961,Harris,77012,29.71904,-95.27449,Houston,Texas,3.24,-10605907.712388834,3467485.9376738826
25962,Harris,77013,29.79516,-95.23895,Houston,Texas,3.56,-10601951.417686041,3477246.652366273
25963,Harris,77014,29.98025,-95.46363,Houston,Texas,1.53,-10626962.680877473,3501011.4176869583
25964,Harris,77015,29.76485,-95.17216,Houston,Texas,2.59,-10594516.38889596,3473359.173549009
25965,Harris,77016,29.86147,-95.29951,Houston,Texas,1.5,-10608692.926048482,3485755.5031855116
25966,Harris,77017,29.69153,-95.25093,Houston,Texas,2.47,-10603285.025185745,3463960.207449587
25967,Harris,77018,29.82703,-95.42571,Houston,Texas,1.57,-10622741.445786593,3481335.482814013
25968,Harris,77019,29.75318,-95.41212,Houston,Texas,1.23,-10621228.613906713,3471862.724473574
25969,Harris,77020,29.76842,-95.30878,Houston,Texas,1.54,-10609724.857728137,3473816.9909864245
25970,Harris,77021,29.69713,-95.35751,Houston,Texas,2.41,-10615149.456514493,3464677.83506933
25971,Harris,77022,29.8306,-95.3768,Houston,Texas,2.83,-10617296.809491895,3481793.5848591784
25972,Harris,77023,29.7216,-95.31827,Houston,Texas,2.49,-10610781.279695764,3467814.080930608
25973,Harris,77024,29.77073,-95.50869,Houston,Texas,1.96,-10631978.73713262,3474113.2344931858
25974,Harris,77025,29.68584,-95.43512,Houston,Texas,3.69,-10623788.962194959,3463231.087490197
25975,Harris,77026,29.80013,-95.32934,Houston,Texas,1.99,-10612013.586458847,3477884.203497945
25976,Harris,77027,29.73919,-95.44609,Houston,Texas,1.54,-10625010.137008961,3470069.0104125505
25977,Harris,77028,29.82471,-95.28668,Houston,Texas,2.11,-10607264.696981605,3481037.7894176887
25978,Harris,77029,29.76382,-95.26326,Houston,Texas,3.34,-10604657.594507227,3473227.089197533
25979,Harris,77030,29.70597,-95.40253,Houston,Texas,4.07,-10620161.059990006,3465810.742946948
25980,Harris,77031,29.65434,-95.54622,Houston,Texas,2.35,-10636156.557622092,3459195.4053279185
25981,Harris,77032,29.96523,-95.34004,Houston,Texas,3.24,-10613204.705010334,3499081.266699349
25982,Harris,77033,29.66801,-95.33801,Houston,Texas,2.19,-10612978.726444025,3460946.608029562
25983,Harris,77034,29.61522,-95.19237,Houston,Texas,1.65,-10596766.155804891,3454185.230453717
25984,Harris,77035,29.65269,-95.47688,Houston,Texas,1.63,-10628437.664130485,3458984.0472815814
25985,Harris,77036,29.70119,-95.53659,Houston,Texas,2.05,-10635084.550925752,3465198.1401076796
25986,Harris,77037,29.8918,-95.39438,Houston,Texas,3.35,-10619253.806140041,3489649.310570807
25987,Harris,77038,29.91906,-95.44121,Houston,Texas,4.1,-10624466.89789389,3493149.998241767
25988,Harris,77039,29.90923,-95.34137,Houston,Texas,3.05,-10613352.759933088,3491887.534174793
25989,Harris,77040,29.87539,-95.52861,Houston,Texas,2.67,-10634196.221389221,3487542.4250384774
25990,Harris,77041,29.86203,-95.58187,Houston,Texas,1.4,-10640125.097468872,3485827.386033498
25991,Harris,77042,29.74125,-95.56015,Houston,Texas,2.36,-10637707.23812884,3470333.115569866
25992,Harris,77043,29.8112,-95.57981,Houston,Texas,1.52,-10639895.779317837,3479304.375908443
25993,Harris,77044,29.89808,-95.17685,Houston,Texas,2.76,-10595038.47730778,3490455.693691658
25994,Harris,77045,29.63634,-95.43279,Houston,Texas,2.63,-10623529.587781409,3456889.8684264882
25995,Harris,77046,29.73438,-95.43301,Houston,Texas,1.3,-10623554.078069385,3469452.358810964
25996,Harris,77047,29.60843,-95.38662,Houston,Texas,2.56,-10618389.966891482,3453315.819990989
25997,Harris,77048,29.62154,-95.32986,Houston,Texas,1.94,-10612071.472594058,3454994.5134380404
25998,Harris,77049,29.83417,-95.14827,Houston,Texas,2.83,-10591856.966260908,3482251.703271926
25999,Harris,77050,29.90286,-95.27013,Houston,Texas,1.54,-10605422.359408975,3491069.5034410437
26000,Harris,77051,29.65586,-95.38023,Houston,Texas,1.49,-10617678.635345316,3459390.113988702
26001,Fort Bend,77053,29.58549,-95.45991,Houston,Texas,1.48,-10626548.572371723,3450378.9515911723
26002,Harris,77054,29.68102,-95.40424,Houston,Texas,2.12,-10620351.416319262,3462613.4821368568
26003,Harris,77055,29.79757,-95.4928,Houston,Texas,1.51,-10630209.870423915,3477555.802984123
26004,Harris,77056,29.74849,-95.46806,Houston,Texas,1.93,-10627455.826221688,3471261.372856705
26005,Harris,77057,29.74522,-95.48885,Houston,Texas,1.35,-10629770.15843528,3470842.110229606
26006,Harris,77058,29.56297,-95.09303,Houston,Texas,6.21,-10585707.677589487,3447496.5025277045
26007,Harris,77059,29.60929,-95.12417,Houston,Texas,3.61,-10589174.16653279,3453425.9335415037
26008,Harris,77060,29.93567,-95.39697,Houston,Texas,2.24,-10619542.123621196,3495283.499047999
26009,Harris,77061,29.65436,-95.28481,Houston,Texas,1.8,-10607056.529533822,3459197.967264887
26010,Harris,77062,29.57584,-95.13406,Houston,Texas,2.99,-10590275.116296737,3449143.7204034613
26011,Harris,77063,29.7356,-95.52157,Houston,Texas,1.63,-10633412.532174036,3469608.7624472664
26012,Harris,77064,29.92279,-95.5467,Houston,Texas,1.36,-10636209.990977673,3493629.073686451
26013,Harris,77065,29.92673,-95.60324,Houston,Texas,1.44,-10642503.994987125,3494135.1407024343
26014,Harris,77066,29.95714,-95.50277,Houston,Texas,2.53,-10631319.725747123,3498041.7789612543
26015,Harris,77067,29.95283,-95.44719,Houston,Texas,2.86,-10625132.588448834,3497488.019662521
26016,Harris,77068,30.00628,-95.48694,Houston,Texas,2.06,-10629557.538207866,3504357.1044935547
26017,Harris,77069,29.98631,-95.52398,Houston,Texas,1.69,-10633680.812146848,3501790.242999094
26018,Harris,77070,29.97783,-95.57377,Houston,Texas,1.31,-10639223.409593444,3500700.414916225
26019,Harris,77071,29.65265,-95.52046,Houston,Texas,1.6,-10633288.967539256,3458978.923493176
26020,Harris,77072,29.70006,-95.58539,Houston,Texas,3.56,-10640516.942076465,3465053.3240318275
26021,Harris,77073,29.99849,-95.39804,Houston,Texas,1.32,-10619661.235476343,3503355.7485603136
26022,Harris,77074,29.68821,-95.51633,Houston,Texas,2.68,-10632829.218042279,3463534.7756730807
26023,Harris,77075,29.62119,-95.26749,Houston,Texas,1.73,-10605128.475953283,3454949.6942237746
26024,Harris,77076,29.86002,-95.38328,Houston,Texas,1.55,-10618018.159792235,3485569.3798284717
26025,Harris,77077,29.75375,-95.64189,Houston,Texas,2.32,-10646806.493306285,3471935.8117688894
26026,Harris,77078,29.8529,-95.25089,Houston,Texas,1.59,-10603280.572406113,3484655.4892007043
26027,Harris,77079,29.77632,-95.6037,Houston,Texas,2.51,-10642555.20195289,3474830.146403555
26028,Harris,77080,29.81662,-95.52375,Houston,Texas,1.4,-10633655.208663967,3479999.766070407
26029,Harris,77081,29.71219,-95.48026,Houston,Texas,1.9,-10628813.924009366,3466607.9392550993
26030,Harris,77082,29.72383,-95.6414,Houston,Texas,2.95,-10646751.946755795,3468099.9312919374
26031,Harris,77083,29.69316,-95.64858,Houston,Texas,4.25,-10647551.22069969,3464169.0842193756
26032,Harris,77084,29.82698,-95.6612,Houston,Texas,1.77,-10648956.0726735,3481329.066935192
26033,Harris,77085,29.62465,-95.48411,Houston,Texas,1.45,-10629242.504048921,3455392.7710079025
26034,Harris,77086,29.9186,-95.49064,Houston,Texas,1.52,-10629969.4203238,3493090.917794767
26035,Harris,77087,29.68631,-95.3034,Houston,Texas,1.96,-10609125.958867667,3463291.31200361
26036,Harris,77088,29.88148,-95.45316,Houston,Texas,1.93,-10625797.165808868,3488324.2817654866
26037,Harris,77089,29.58698,-95.2257,Houston,Texas,2.26,-10600476.43443303,3450569.686932445
26038,Harris,77090,30.00845,-95.44317,Houston,Texas,1.86,-10624685.084095843,3504636.0584651646
26039,Harris,77091,29.85382,-95.43969,Houston,Texas,1.93,-10624297.692267884,3484773.5725246454
26040,Harris,77092,29.83153,-95.47521,Houston,Texas,1.81,-10628251.760580862,3481912.9250539076
26041,Harris,77093,29.8623,-95.34097,Houston,Texas,3.13,-10613308.232136771,3485862.043979334
26042,Harris,77094,29.7738,-95.69955,Houston,Texas,1.68,-10653225.175145423,3474506.9539699354
26043,Harris,77095,29.90834,-95.65492,Houston,Texas,1.39,-10648256.98627132,3491773.2378829275
26044,Harris,77096,29.67464,-95.47965,Houston,Texas,3.23,-10628746.019119984,3461796.033451113
26045,Harris,77098,29.73482,-95.41526,Houston,Texas,1.56,-10621578.157107804,3469508.7664604792
26046,Harris,77099,29.67067,-95.58485,Houston,Texas,4.08,-10640456.829551436,3461287.3964193393
26047,Montgomery,77301,30.30897,-95.43281,Conroe,Texas,1.27,-10623531.814171227,3543327.202417565
26048,Montgomery,77302,30.22626,-95.36014,Conroe,Texas,1.98,-10615442.22677528,3532666.7376629524
26049,Montgomery,77303,30.37569,-95.37937,Conroe,Texas,1.7,-10617582.900583234,3551933.2776024626
26050,Montgomery,77304,30.33097,-95.51538,Conroe,Texas,1.33,-10632723.464526026,3546164.288929327
26051,Montgomery,77306,30.2799,-95.31337,Conroe,Texas,1.71,-10610235.814190878,3539579.3558934648
26052,Montgomery,77316,30.30974,-95.68528,Montgomery,Texas,1.45,-10651636.646011803,3543426.4896886023
26053,Montgomery,77318,30.44709,-95.54364,Willis,Texas,1.69,-10635869.353335844,3561149.525494604
26054,Walker,77320,30.80672,-95.55687,Huntsville,Texas,1.79,-10637342.11019904,3607673.413381389
26055,Polk,77326,30.50445,-94.81661,Ace,Texas,1.82,-10554936.74394441,3568558.393610995
26056,Liberty,77327,30.3262,-94.91826,Cleveland,Texas,2.94,-10566252.370183548,3545549.102893729
26057,San Jacinto,77328,30.40767,-95.18888,Cleveland,Texas,1.92,-10596377.650782023,3556060.393832592
26058,San Jacinto,77331,30.61928,-95.17706,Coldspring,Texas,2.17,-10595061.854400845,3583403.484876956
26059,Walker,77334,30.77996,-95.36465,Dodge,Texas,1.35,-10615944.277678756,3604205.610926955
26060,Polk,77335,30.58901,-94.92353,Goodrich,Texas,2.42,-10566839.023900028,3579488.507881388
26061,Harris,77336,30.06842,-95.10306,Huffman,Texas,2.45,-10586824.212082144,3512347.6317897253
26062,Harris,77338,30.00858,-95.28351,Humble,Texas,1.75,-10606911.814195791,3504652.7701871353
26063,Harris,77339,30.04788,-95.22139,Kingwood,Texas,2.47,-10599996.647427712,3509705.8569527827
26064,Walker,77340,30.64601,-95.53441,Huntsville,Texas,1.68,-10634841.874435822,3586861.63308051
26065,Harris,77345,30.05392,-95.15884,Kingwood,Texas,2.29,-10593033.613278592,3510482.641356991
26066,Harris,77346,29.99027,-95.17777,Humble,Texas,1.64,-10595140.891239308,3502299.204030415
26067,Polk,77350,30.81432,-94.90086,Leggett,Texas,1.43,-10564315.411043743,3608658.466069634
26068,Polk,77351,30.70411,-94.81682,Livingston,Texas,1.58,-10554960.12103748,3594381.5205725473
26069,Montgomery,77354,30.21113,-95.65003,Magnolia,Texas,1.37,-10647712.633961342,3530717.6077096895
26070,Montgomery,77355,30.1579,-95.75014,Magnolia,Texas,1.32,-10658856.828184655,3523862.6061183056
26071,Montgomery,77356,30.44807,-95.70358,Montgomery,Texas,1.6,-10653673.79269332,3561276.0699420418
26072,Montgomery,77357,30.15694,-95.18173,New Caney,Texas,1.83,-10595581.71642285,3523739.0105474037
26073,Walker,77358,30.55061,-95.45419,New Waverly,Texas,1.57,-10625911.824884385,3574523.794414887
26074,San Jacinto,77359,30.76262,-95.30441,Oakhurst,Texas,1.41,-10609238.39155337,3601959.0522483015
26075,Polk,77360,30.8471,-95.11394,Onalaska,Texas,2.08,-10588035.368141975,3612908.047253829
26076,Montgomery,77362,30.16003,-95.67237,Pinehurst,Texas,1.44,-10650199.511385662,3524136.838087862
26077,Grimes,77363,30.3267,-95.85732,Plantersville,Texas,1.76,-10670788.05120788,3545613.5863974225
26078,San Jacinto,77364,30.76592,-95.22168,Pointblank,Texas,1.72,-10600028.930080043,3602386.56682894
26079,Montgomery,77365,30.11638,-95.2747,Porter,Texas,2.14,-10605931.089481901,3518518.1962425765
26080,Walker,77367,30.8504,-95.39147,Riverside,Texas,1.96,-10618929.866421832,3613335.9378613126
26081,Liberty,77368,30.45114,-94.8407,Romayor,Texas,2.29,-10557618.430477621,3561672.498028813
26082,Liberty,77369,30.44296,-94.75084,Rye,Texas,2.14,-10547615.261034938,3560616.245015426
26083,San Jacinto,77371,30.49376,-94.98146,Shepherd,Texas,2.61,-10573287.762001682,3567177.295495013
26084,Montgomery,77372,30.24472,-95.18281,Splendora,Texas,2.32,-10595701.941472907,3535045.262761433
26085,Harris,77373,30.06143,-95.38423,Spring,Texas,1.31,-10618123.913308488,3511448.543678753
26086,Hardin,77374,30.38226,-94.63069,Thicket,Texas,2.17,-10534240.224216124,3552781.045825587
26087,Harris,77375,30.09393,-95.59095,Tomball,Texas,1.42,-10641135.878445275,3515629.3921630415
26088,Hardin,77376,30.44422,-94.6779,Votaw,Texas,1.63,-10539495.617376475,3560778.938359896
26089,Harris,77377,30.06141,-95.67608,Tomball,Texas,1.46,-10650612.506696505,3511445.9712716714
26090,Montgomery,77378,30.45873,-95.37454,Willis,Texas,1.36,-10617045.2274427,3562652.645829783
26091,Harris,77379,30.03966,-95.53305,Spring,Texas,1.43,-10634690.479928344,3508648.7860595705
26092,Montgomery,77380,30.1365,-95.46863,Spring,Texas,1.58,-10627519.278331442,3521107.7402884183
26093,Montgomery,77381,30.17791,-95.50266,Spring,Texas,1.28,-10631307.480603136,3526439.07530807
26094,Montgomery,77382,30.19961,-95.5455,Spring,Texas,1.11,-10636076.40758872,3529233.7388088577
26095,Montgomery,77384,30.23453,-95.49675,Conroe,Texas,1.43,-10630649.582412548,3533732.2513727066
26096,Montgomery,77385,30.1894,-95.42264,Conroe,Texas,1.61,-10622399.694949858,3527918.7536120918
26097,Montgomery,77386,30.10153,-95.3561,Spring,Texas,1.5,-10614992.496032473,3516607.2657258795
26098,Harris,77388,30.05957,-95.46764,Spring,Texas,1.33,-10627409.072035557,3511209.3120434005
26099,Harris,77389,30.11509,-95.50752,Spring,Texas,1.44,-10631848.493328393,3518352.184825776
26100,Harris,77396,29.94778,-95.26129,Humble,Texas,1.78,-10604438.295110364,3496839.2139003626
26101,Harris,77401,29.70398,-95.46192,Bellaire,Texas,5.63,-10626772.32454822,3465555.7018208685
26102,Fort Bend,77406,29.64571,-95.79184,Richmond,Texas,3.05,-10663498.850950735,3458089.9770281543
26103,Fort Bend,77407,29.67658,-95.71455,Richmond,Texas,2.52,-10654894.967507323,3462044.593864042
26104,Colorado,77412,29.56693,-96.46031,Altair,Texas,1.56,-10737912.590961315,3448003.3164386353
26105,Matagorda,77414,28.90601,-95.8935,Bay City,Texas,5.26,-10674815.59038478,3363688.644277743
26106,Matagorda,77415,28.93425,-95.72035,Cedar Lane,Texas,2.98,-10655540.620553924,3367280.1918404624
26107,Fort Bend,77417,29.46633,-95.9621,Beasley,Texas,2.13,-10682452.1074532,3435134.3446409055
26108,Austin,77418,29.97922,-96.25063,Bellville,Texas,1.5,-10714571.120131781,3500879.047812848
26109,Matagorda,77419,28.8692,-96.25603,Blessing,Texas,2.47,-10715172.245382063,3359008.635844295
26110,Wharton,77420,29.23404,-95.91908,Boling,Texas,2.7,-10677663.14295927,3405467.9401723742
26111,Brazoria,77422,28.96492,-95.57268,Brazoria,Texas,4.92,-10639102.071348483,3371181.8941727644
26112,Waller,77423,29.83386,-95.98219,Brookshire,Texas,1.87,-10684688.516023235,3482211.9220324596
26113,Washington,77426,30.11633,-96.24721,Chappell Hill,Texas,1.46,-10714190.407473266,3518511.76165115
